Date,Day,Hour,Item,Category,Price_NZD,Quantity,Revenue_NZD
2024-09-25,Wednesday,12,Banana Bread,Food,5.5,1,5.5
2024-09-25,Wednesday,9,Chai Latte,Coffee,6.0,1,6.0
2024-09-25,Wednesday,14,Muffin,Food,4.5,1,4.5
2024-09-25,Wednesday,8,Croissant,Food,5.0,1,5.0
2024-09-25,Wednesday,8,English Breakfast,Tea,4.0,1,4.0
2024-09-25,Wednesday,12,Cappuccino,Coffee,5.5,1,5.5
2024-09-25,Wednesday,10,Green Tea,Tea,4.0,3,12.0
2024-09-25,Wednesday,7,Chai Latte,Coffee,6.0,1,6.0
2024-09-25,Wednesday,16,Banana Bread,Food,5.5,1,5.5
2024-09-25,Wednesday,18,Latte,Coffee,5.5,1,5.5
2024-09-25,Wednesday,11,Banana Bread,Food,5.5,1,5.5
2024-09-25,Wednesday,9,Chai Latte,Coffee,6.0,1,6.0
2024-09-25,Wednesday,9,Muffin,Food,4.5,1,4.5
2024-09-25,Wednesday,18,Toastie,Food,8.0,1,8.0
2024-09-25,Wednesday,12,Cappuccino,Coffee,5.5,1,5.5
2024-09-25,Wednesday,16,Flat White,Coffee,5.5,1,5.5
2024-09-25,Wednesday,13,Flat White,Coffee,5.5,1,5.5
2024-09-25,Wednesday,12,Banana Bread,Food,5.5,3,16.5
2024-09-25,Wednesday,12,Green Tea,Tea,4.0,2,8.0
2024-09-25,Wednesday,9,Flat White,Coffee,5.5,2,11.0
2024-09-25,Wednesday,7,Muffin,Food,4.5,1,4.5
2024-09-25,Wednesday,9,Long Black,Coffee,4.5,3,13.5
2024-09-25,Wednesday,15,Flat White,Coffee,5.5,1,5.5
2024-09-25,Wednesday,13,Cappuccino,Coffee,5.5,1,5.5
2024-09-25,Wednesday,17,Long Black,Coffee,4.5,1,4.5
2024-09-25,Wednesday,10,Banana Bread,Food,5.5,1,5.5
2024-09-25,Wednesday,10,Chai Latte,Coffee,6.0,1,6.0
2024-09-25,Wednesday,12,Cappuccino,Coffee,5.5,1,5.5
2024-09-25,Wednesday,13,Green Tea,Tea,4.0,1,4.0
2024-09-25,Wednesday,14,Muffin,Food,4.5,1,4.5
2024-09-25,Wednesday,7,Banana Bread,Food,5.5,2,11.0
2024-09-25,Wednesday,12,Latte,Coffee,5.5,1,5.5
2024-09-25,Wednesday,15,Banana Bread,Food,5.5,2,11.0
2024-09-25,Wednesday,8,Chai Latte,Coffee,6.0,3,18.0
2024-09-25,Wednesday,13,Latte,Coffee,5.5,1,5.5
2024-09-25,Wednesday,15,Long Black,Coffee,4.5,1,4.5
2024-09-25,Wednesday,12,Muffin,Food,4.5,1,4.5
2024-09-25,Wednesday,17,Flat White,Coffee,5.5,2,11.0
2024-09-25,Wednesday,13,Green Tea,Tea,4.0,1,4.0
2024-09-25,Wednesday,9,English Breakfast,Tea,4.0,1,4.0
2024-09-25,Wednesday,7,Cappuccino,Coffee,5.5,1,5.5
2024-09-25,Wednesday,16,Latte,Coffee,5.5,1,5.5
2024-09-25,Wednesday,10,Flat White,Coffee,5.5,1,5.5
2024-09-25,Wednesday,10,Chai Latte,Coffee,6.0,1,6.0
2024-09-25,Wednesday,9,Muffin,Food,4.5,1,4.5
2024-09-25,Wednesday,15,Latte,Coffee,5.5,1,5.5
2024-09-25,Wednesday,18,English Breakfast,Tea,4.0,1,4.0
2024-09-25,Wednesday,10,Chai Latte,Coffee,6.0,2,12.0
2024-09-25,Wednesday,11,Espresso,Coffee,4.0,2,8.0
2024-09-25,Wednesday,9,Cappuccino,Coffee,5.5,1,5.5
2024-09-25,Wednesday,16,Latte,Coffee,5.5,1,5.5
2024-09-25,Wednesday,16,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,9,Long Black,Coffee,4.5,1,4.5
2024-09-26,Thursday,8,Banana Bread,Food,5.5,1,5.5
2024-09-26,Thursday,9,Banana Bread,Food,5.5,1,5.5
2024-09-26,Thursday,8,Long Black,Coffee,4.5,2,9.0
2024-09-26,Thursday,15,Croissant,Food,5.0,1,5.0
2024-09-26,Thursday,12,Chai Latte,Coffee,6.0,1,6.0
2024-09-26,Thursday,13,Croissant,Food,5.0,1,5.0
2024-09-26,Thursday,17,Long Black,Coffee,4.5,1,4.5
2024-09-26,Thursday,8,English Breakfast,Tea,4.0,1,4.0
2024-09-26,Thursday,10,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,13,Flat White,Coffee,5.5,2,11.0
2024-09-26,Thursday,11,Long Black,Coffee,4.5,2,9.0
2024-09-26,Thursday,12,Toastie,Food,8.0,1,8.0
2024-09-26,Thursday,12,Muffin,Food,4.5,1,4.5
2024-09-26,Thursday,10,Long Black,Coffee,4.5,2,9.0
2024-09-26,Thursday,8,Muffin,Food,4.5,2,9.0
2024-09-26,Thursday,12,Banana Bread,Food,5.5,1,5.5
2024-09-26,Thursday,11,Green Tea,Tea,4.0,1,4.0
2024-09-26,Thursday,12,Muffin,Food,4.5,1,4.5
2024-09-26,Thursday,9,Green Tea,Tea,4.0,1,4.0
2024-09-26,Thursday,14,Long Black,Coffee,4.5,1,4.5
2024-09-26,Thursday,13,Toastie,Food,8.0,2,16.0
2024-09-26,Thursday,10,Green Tea,Tea,4.0,1,4.0
2024-09-26,Thursday,10,Croissant,Food,5.0,2,10.0
2024-09-26,Thursday,13,Chai Latte,Coffee,6.0,2,12.0
2024-09-26,Thursday,17,Banana Bread,Food,5.5,1,5.5
2024-09-26,Thursday,9,Latte,Coffee,5.5,1,5.5
2024-09-26,Thursday,11,Cappuccino,Coffee,5.5,2,11.0
2024-09-26,Thursday,17,Long Black,Coffee,4.5,3,13.5
2024-09-26,Thursday,8,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,11,Long Black,Coffee,4.5,1,4.5
2024-09-26,Thursday,12,English Breakfast,Tea,4.0,1,4.0
2024-09-26,Thursday,10,Chai Latte,Coffee,6.0,2,12.0
2024-09-26,Thursday,9,English Breakfast,Tea,4.0,2,8.0
2024-09-26,Thursday,14,Green Tea,Tea,4.0,1,4.0
2024-09-26,Thursday,10,Long Black,Coffee,4.5,1,4.5
2024-09-26,Thursday,10,Croissant,Food,5.0,1,5.0
2024-09-26,Thursday,7,Long Black,Coffee,4.5,1,4.5
2024-09-26,Thursday,9,Chai Latte,Coffee,6.0,1,6.0
2024-09-26,Thursday,11,Croissant,Food,5.0,2,10.0
2024-09-26,Thursday,15,Green Tea,Tea,4.0,1,4.0
2024-09-26,Thursday,16,Cappuccino,Coffee,5.5,1,5.5
2024-09-26,Thursday,7,Espresso,Coffee,4.0,2,8.0
2024-09-26,Thursday,13,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,9,Flat White,Coffee,5.5,2,11.0
2024-09-26,Thursday,8,Espresso,Coffee,4.0,1,4.0
2024-09-26,Thursday,17,Latte,Coffee,5.5,2,11.0
2024-09-26,Thursday,11,English Breakfast,Tea,4.0,1,4.0
2024-09-26,Thursday,12,Cappuccino,Coffee,5.5,2,11.0
2024-09-26,Thursday,12,Toastie,Food,8.0,2,16.0
2024-09-26,Thursday,10,Green Tea,Tea,4.0,1,4.0
2024-09-26,Thursday,13,Muffin,Food,4.5,1,4.5
2024-09-26,Thursday,10,Croissant,Food,5.0,2,10.0
2024-09-26,Thursday,15,Chai Latte,Coffee,6.0,1,6.0
2024-09-26,Thursday,12,Chai Latte,Coffee,6.0,1,6.0
2024-09-26,Thursday,17,Latte,Coffee,5.5,1,5.5
2024-09-26,Thursday,14,Cappuccino,Coffee,5.5,1,5.5
2024-09-26,Thursday,9,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,8,Chai Latte,Coffee,6.0,1,6.0
2024-09-26,Thursday,8,Latte,Coffee,5.5,1,5.5
2024-09-26,Thursday,10,Cappuccino,Coffee,5.5,2,11.0
2024-09-26,Thursday,9,Cappuccino,Coffee,5.5,2,11.0
2024-09-26,Thursday,12,Chai Latte,Coffee,6.0,3,18.0
2024-09-26,Thursday,14,English Breakfast,Tea,4.0,2,8.0
2024-09-26,Thursday,10,Green Tea,Tea,4.0,1,4.0
2024-09-26,Thursday,13,English Breakfast,Tea,4.0,1,4.0
2024-09-26,Thursday,9,Toastie,Food,8.0,2,16.0
2024-09-26,Thursday,10,Croissant,Food,5.0,2,10.0
2024-09-26,Thursday,10,English Breakfast,Tea,4.0,2,8.0
2024-09-26,Thursday,8,Cappuccino,Coffee,5.5,1,5.5
2024-09-26,Thursday,13,Latte,Coffee,5.5,1,5.5
2024-09-26,Thursday,10,Chai Latte,Coffee,6.0,1,6.0
2024-09-26,Thursday,12,Green Tea,Tea,4.0,1,4.0
2024-09-26,Thursday,9,Croissant,Food,5.0,1,5.0
2024-09-26,Thursday,14,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,9,Latte,Coffee,5.5,1,5.5
2024-09-26,Thursday,12,Latte,Coffee,5.5,1,5.5
2024-09-26,Thursday,17,Muffin,Food,4.5,1,4.5
2024-09-26,Thursday,8,Chai Latte,Coffee,6.0,1,6.0
2024-09-26,Thursday,14,Flat White,Coffee,5.5,2,11.0
2024-09-26,Thursday,7,Banana Bread,Food,5.5,1,5.5
2024-09-26,Thursday,12,Espresso,Coffee,4.0,1,4.0
2024-09-26,Thursday,10,Latte,Coffee,5.5,1,5.5
2024-09-26,Thursday,15,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,9,Toastie,Food,8.0,1,8.0
2024-09-26,Thursday,9,Long Black,Coffee,4.5,2,9.0
2024-09-26,Thursday,8,Croissant,Food,5.0,2,10.0
2024-09-26,Thursday,9,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,16,Espresso,Coffee,4.0,3,12.0
2024-09-26,Thursday,11,Cappuccino,Coffee,5.5,3,16.5
2024-09-26,Thursday,17,Muffin,Food,4.5,2,9.0
2024-09-26,Thursday,15,Cappuccino,Coffee,5.5,1,5.5
2024-09-26,Thursday,8,Muffin,Food,4.5,1,4.5
2024-09-26,Thursday,9,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,13,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,9,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,9,Green Tea,Tea,4.0,1,4.0
2024-09-26,Thursday,18,Croissant,Food,5.0,1,5.0
2024-09-26,Thursday,16,Toastie,Food,8.0,3,24.0
2024-09-26,Thursday,14,Banana Bread,Food,5.5,1,5.5
2024-09-26,Thursday,12,Espresso,Coffee,4.0,1,4.0
2024-09-26,Thursday,13,Espresso,Coffee,4.0,1,4.0
2024-09-26,Thursday,17,Muffin,Food,4.5,1,4.5
2024-09-26,Thursday,15,Latte,Coffee,5.5,1,5.5
2024-09-26,Thursday,17,Flat White,Coffee,5.5,1,5.5
2024-09-26,Thursday,7,Croissant,Food,5.0,2,10.0
2024-09-27,Friday,16,Muffin,Food,4.5,1,4.5
2024-09-27,Friday,18,Espresso,Coffee,4.0,1,4.0
2024-09-27,Friday,12,Croissant,Food,5.0,1,5.0
2024-09-27,Friday,14,Latte,Coffee,5.5,1,5.5
2024-09-27,Friday,15,Chai Latte,Coffee,6.0,1,6.0
2024-09-27,Friday,9,Green Tea,Tea,4.0,2,8.0
2024-09-27,Friday,7,Cappuccino,Coffee,5.5,1,5.5
2024-09-27,Friday,14,Muffin,Food,4.5,2,9.0
2024-09-27,Friday,11,Croissant,Food,5.0,2,10.0
2024-09-27,Friday,18,Latte,Coffee,5.5,1,5.5
2024-09-27,Friday,7,Toastie,Food,8.0,1,8.0
2024-09-27,Friday,9,English Breakfast,Tea,4.0,1,4.0
2024-09-27,Friday,15,Croissant,Food,5.0,3,15.0
2024-09-27,Friday,9,Latte,Coffee,5.5,1,5.5
2024-09-27,Friday,12,Croissant,Food,5.0,1,5.0
2024-09-27,Friday,9,Long Black,Coffee,4.5,1,4.5
2024-09-27,Friday,8,Cappuccino,Coffee,5.5,1,5.5
2024-09-27,Friday,13,Banana Bread,Food,5.5,1,5.5
2024-09-27,Friday,10,Long Black,Coffee,4.5,1,4.5
2024-09-27,Friday,9,Long Black,Coffee,4.5,2,9.0
2024-09-27,Friday,8,Toastie,Food,8.0,2,16.0
2024-09-27,Friday,8,Toastie,Food,8.0,1,8.0
2024-09-27,Friday,7,Green Tea,Tea,4.0,1,4.0
2024-09-27,Friday,12,Green Tea,Tea,4.0,2,8.0
2024-09-27,Friday,16,English Breakfast,Tea,4.0,1,4.0
2024-09-27,Friday,8,Espresso,Coffee,4.0,1,4.0
2024-09-27,Friday,9,Cappuccino,Coffee,5.5,1,5.5
2024-09-27,Friday,9,Long Black,Coffee,4.5,2,9.0
2024-09-27,Friday,15,Chai Latte,Coffee,6.0,1,6.0
2024-09-27,Friday,17,Chai Latte,Coffee,6.0,1,6.0
2024-09-27,Friday,9,Banana Bread,Food,5.5,1,5.5
2024-09-27,Friday,12,Flat White,Coffee,5.5,1,5.5
2024-09-27,Friday,11,Flat White,Coffee,5.5,1,5.5
2024-09-27,Friday,9,Espresso,Coffee,4.0,1,4.0
2024-09-27,Friday,13,Toastie,Food,8.0,1,8.0
2024-09-27,Friday,8,Long Black,Coffee,4.5,1,4.5
2024-09-27,Friday,10,Long Black,Coffee,4.5,1,4.5
2024-09-27,Friday,9,Croissant,Food,5.0,1,5.0
2024-09-27,Friday,8,Cappuccino,Coffee,5.5,2,11.0
2024-09-27,Friday,11,Espresso,Coffee,4.0,2,8.0
2024-09-27,Friday,10,Long Black,Coffee,4.5,1,4.5
2024-09-27,Friday,13,Croissant,Food,5.0,3,15.0
2024-09-27,Friday,17,Toastie,Food,8.0,2,16.0
2024-09-27,Friday,10,Latte,Coffee,5.5,1,5.5
2024-09-27,Friday,13,Toastie,Food,8.0,2,16.0
2024-09-27,Friday,12,Espresso,Coffee,4.0,1,4.0
2024-09-27,Friday,16,Banana Bread,Food,5.5,1,5.5
2024-09-27,Friday,17,Muffin,Food,4.5,1,4.5
2024-09-27,Friday,10,Muffin,Food,4.5,1,4.5
2024-09-27,Friday,14,Flat White,Coffee,5.5,2,11.0
2024-09-27,Friday,8,Latte,Coffee,5.5,1,5.5
2024-09-27,Friday,12,Flat White,Coffee,5.5,1,5.5
2024-09-27,Friday,12,Croissant,Food,5.0,2,10.0
2024-09-27,Friday,9,Flat White,Coffee,5.5,1,5.5
2024-09-27,Friday,8,Muffin,Food,4.5,1,4.5
2024-09-27,Friday,7,English Breakfast,Tea,4.0,3,12.0
2024-09-27,Friday,11,Croissant,Food,5.0,2,10.0
2024-09-27,Friday,12,Espresso,Coffee,4.0,1,4.0
2024-09-27,Friday,9,Banana Bread,Food,5.5,1,5.5
2024-09-27,Friday,9,Toastie,Food,8.0,3,24.0
2024-09-27,Friday,9,Muffin,Food,4.5,1,4.5
2024-09-27,Friday,7,Long Black,Coffee,4.5,1,4.5
2024-09-27,Friday,16,Green Tea,Tea,4.0,1,4.0
2024-09-27,Friday,8,Espresso,Coffee,4.0,1,4.0
2024-09-27,Friday,13,English Breakfast,Tea,4.0,1,4.0
2024-09-27,Friday,18,Toastie,Food,8.0,1,8.0
2024-09-27,Friday,17,Flat White,Coffee,5.5,2,11.0
2024-09-27,Friday,13,Banana Bread,Food,5.5,1,5.5
2024-09-27,Friday,13,Long Black,Coffee,4.5,1,4.5
2024-09-27,Friday,13,Cappuccino,Coffee,5.5,1,5.5
2024-09-27,Friday,13,Long Black,Coffee,4.5,3,13.5
2024-09-27,Friday,11,Muffin,Food,4.5,2,9.0
2024-09-27,Friday,9,Green Tea,Tea,4.0,1,4.0
2024-09-27,Friday,10,Cappuccino,Coffee,5.5,1,5.5
2024-09-27,Friday,14,Toastie,Food,8.0,1,8.0
2024-09-27,Friday,11,Cappuccino,Coffee,5.5,1,5.5
2024-09-27,Friday,8,Espresso,Coffee,4.0,3,12.0
2024-09-27,Friday,9,Long Black,Coffee,4.5,2,9.0
2024-09-27,Friday,9,Flat White,Coffee,5.5,1,5.5
2024-09-27,Friday,8,Croissant,Food,5.0,1,5.0
2024-09-27,Friday,15,Banana Bread,Food,5.5,1,5.5
2024-09-27,Friday,14,Chai Latte,Coffee,6.0,1,6.0
2024-09-27,Friday,15,Espresso,Coffee,4.0,1,4.0
2024-09-27,Friday,12,English Breakfast,Tea,4.0,2,8.0
2024-09-27,Friday,13,Flat White,Coffee,5.5,1,5.5
2024-09-27,Friday,10,Croissant,Food,5.0,1,5.0
2024-09-27,Friday,16,Croissant,Food,5.0,1,5.0
2024-09-27,Friday,11,Latte,Coffee,5.5,1,5.5
2024-09-27,Friday,12,Espresso,Coffee,4.0,2,8.0
2024-09-27,Friday,12,Croissant,Food,5.0,2,10.0
2024-09-27,Friday,11,Chai Latte,Coffee,6.0,1,6.0
2024-09-27,Friday,10,English Breakfast,Tea,4.0,2,8.0
2024-09-27,Friday,18,Long Black,Coffee,4.5,1,4.5
2024-09-27,Friday,8,English Breakfast,Tea,4.0,1,4.0
2024-09-27,Friday,14,English Breakfast,Tea,4.0,1,4.0
2024-09-27,Friday,8,Cappuccino,Coffee,5.5,1,5.5
2024-09-27,Friday,12,Long Black,Coffee,4.5,1,4.5
2024-09-27,Friday,9,Green Tea,Tea,4.0,2,8.0
2024-09-27,Friday,11,English Breakfast,Tea,4.0,1,4.0
2024-09-27,Friday,10,Cappuccino,Coffee,5.5,1,5.5
2024-09-27,Friday,18,Chai Latte,Coffee,6.0,1,6.0
2024-09-27,Friday,10,Banana Bread,Food,5.5,2,11.0
2024-09-27,Friday,12,Banana Bread,Food,5.5,1,5.5
2024-09-27,Friday,17,Muffin,Food,4.5,1,4.5
2024-09-27,Friday,10,Latte,Coffee,5.5,1,5.5
2024-09-27,Friday,10,Green Tea,Tea,4.0,1,4.0
2024-09-28,Saturday,7,Espresso,Coffee,4.0,3,12.0
2024-09-28,Saturday,9,Muffin,Food,4.5,1,4.5
2024-09-28,Saturday,15,Green Tea,Tea,4.0,1,4.0
2024-09-28,Saturday,12,Banana Bread,Food,5.5,2,11.0
2024-09-28,Saturday,9,Toastie,Food,8.0,2,16.0
2024-09-28,Saturday,11,Green Tea,Tea,4.0,1,4.0
2024-09-28,Saturday,9,Chai Latte,Coffee,6.0,1,6.0
2024-09-28,Saturday,9,Long Black,Coffee,4.5,2,9.0
2024-09-28,Saturday,13,Croissant,Food,5.0,1,5.0
2024-09-28,Saturday,14,Latte,Coffee,5.5,1,5.5
2024-09-28,Saturday,8,Toastie,Food,8.0,1,8.0
2024-09-28,Saturday,15,Banana Bread,Food,5.5,2,11.0
2024-09-28,Saturday,10,Banana Bread,Food,5.5,1,5.5
2024-09-28,Saturday,17,Espresso,Coffee,4.0,1,4.0
2024-09-28,Saturday,7,Toastie,Food,8.0,2,16.0
2024-09-28,Saturday,10,Latte,Coffee,5.5,1,5.5
2024-09-28,Saturday,14,English Breakfast,Tea,4.0,1,4.0
2024-09-28,Saturday,13,Croissant,Food,5.0,1,5.0
2024-09-28,Saturday,18,Chai Latte,Coffee,6.0,1,6.0
2024-09-28,Saturday,10,Cappuccino,Coffee,5.5,1,5.5
2024-09-28,Saturday,8,Muffin,Food,4.5,1,4.5
2024-09-28,Saturday,12,Latte,Coffee,5.5,1,5.5
2024-09-28,Saturday,10,Banana Bread,Food,5.5,2,11.0
2024-09-28,Saturday,8,Latte,Coffee,5.5,1,5.5
2024-09-28,Saturday,14,Muffin,Food,4.5,1,4.5
2024-09-28,Saturday,15,Chai Latte,Coffee,6.0,1,6.0
2024-09-28,Saturday,7,Flat White,Coffee,5.5,1,5.5
2024-09-28,Saturday,10,English Breakfast,Tea,4.0,2,8.0
2024-09-28,Saturday,14,Espresso,Coffee,4.0,1,4.0
2024-09-28,Saturday,8,Toastie,Food,8.0,1,8.0
2024-09-28,Saturday,7,Green Tea,Tea,4.0,1,4.0
2024-09-28,Saturday,9,Green Tea,Tea,4.0,1,4.0
2024-09-28,Saturday,9,Muffin,Food,4.5,1,4.5
2024-09-28,Saturday,13,Cappuccino,Coffee,5.5,1,5.5
2024-09-28,Saturday,13,Espresso,Coffee,4.0,1,4.0
2024-09-28,Saturday,8,Flat White,Coffee,5.5,1,5.5
2024-09-28,Saturday,13,Flat White,Coffee,5.5,2,11.0
2024-09-28,Saturday,11,Cappuccino,Coffee,5.5,1,5.5
2024-09-28,Saturday,17,Green Tea,Tea,4.0,1,4.0
2024-09-28,Saturday,13,Toastie,Food,8.0,1,8.0
2024-09-28,Saturday,11,English Breakfast,Tea,4.0,1,4.0
2024-09-28,Saturday,9,Toastie,Food,8.0,1,8.0
2024-09-28,Saturday,11,Latte,Coffee,5.5,1,5.5
2024-09-28,Saturday,11,Cappuccino,Coffee,5.5,1,5.5
2024-09-28,Saturday,13,Latte,Coffee,5.5,1,5.5
2024-09-28,Saturday,13,Croissant,Food,5.0,1,5.0
2024-09-28,Saturday,9,Banana Bread,Food,5.5,1,5.5
2024-09-28,Saturday,12,Chai Latte,Coffee,6.0,1,6.0
2024-09-28,Saturday,9,Croissant,Food,5.0,3,15.0
2024-09-28,Saturday,13,Banana Bread,Food,5.5,1,5.5
2024-09-28,Saturday,9,Espresso,Coffee,4.0,1,4.0
2024-09-28,Saturday,12,Long Black,Coffee,4.5,2,9.0
2024-09-28,Saturday,14,Croissant,Food,5.0,1,5.0
2024-09-28,Saturday,9,English Breakfast,Tea,4.0,1,4.0
2024-09-28,Saturday,12,Flat White,Coffee,5.5,1,5.5
2024-09-28,Saturday,14,Espresso,Coffee,4.0,2,8.0
2024-09-28,Saturday,12,Long Black,Coffee,4.5,1,4.5
2024-09-28,Saturday,10,Muffin,Food,4.5,1,4.5
2024-09-28,Saturday,16,Cappuccino,Coffee,5.5,1,5.5
2024-09-28,Saturday,14,Flat White,Coffee,5.5,1,5.5
2024-09-28,Saturday,18,Toastie,Food,8.0,2,16.0
2024-09-28,Saturday,15,English Breakfast,Tea,4.0,2,8.0
2024-09-29,Sunday,9,Chai Latte,Coffee,6.0,2,12.0
2024-09-29,Sunday,17,Chai Latte,Coffee,6.0,1,6.0
2024-09-29,Sunday,18,Muffin,Food,4.5,1,4.5
2024-09-29,Sunday,12,Banana Bread,Food,5.5,1,5.5
2024-09-29,Sunday,9,Long Black,Coffee,4.5,1,4.5
2024-09-29,Sunday,11,Cappuccino,Coffee,5.5,1,5.5
2024-09-29,Sunday,8,Chai Latte,Coffee,6.0,1,6.0
2024-09-29,Sunday,13,Green Tea,Tea,4.0,2,8.0
2024-09-29,Sunday,10,Long Black,Coffee,4.5,3,13.5
2024-09-29,Sunday,15,Espresso,Coffee,4.0,1,4.0
2024-09-29,Sunday,13,Latte,Coffee,5.5,1,5.5
2024-09-29,Sunday,18,English Breakfast,Tea,4.0,1,4.0
2024-09-29,Sunday,8,Cappuccino,Coffee,5.5,2,11.0
2024-09-29,Sunday,11,Muffin,Food,4.5,2,9.0
2024-09-29,Sunday,14,Latte,Coffee,5.5,1,5.5
2024-09-29,Sunday,15,Cappuccino,Coffee,5.5,2,11.0
2024-09-29,Sunday,8,Toastie,Food,8.0,1,8.0
2024-09-29,Sunday,10,Green Tea,Tea,4.0,2,8.0
2024-09-29,Sunday,9,Croissant,Food,5.0,1,5.0
2024-09-29,Sunday,9,Cappuccino,Coffee,5.5,2,11.0
2024-09-29,Sunday,12,Latte,Coffee,5.5,1,5.5
2024-09-29,Sunday,12,Chai Latte,Coffee,6.0,1,6.0
2024-09-29,Sunday,9,Flat White,Coffee,5.5,2,11.0
2024-09-29,Sunday,12,Muffin,Food,4.5,1,4.5
2024-09-29,Sunday,8,Espresso,Coffee,4.0,2,8.0
2024-09-29,Sunday,10,Flat White,Coffee,5.5,1,5.5
2024-09-29,Sunday,8,Green Tea,Tea,4.0,1,4.0
2024-09-29,Sunday,9,English Breakfast,Tea,4.0,1,4.0
2024-09-29,Sunday,8,Croissant,Food,5.0,3,15.0
2024-09-29,Sunday,8,Toastie,Food,8.0,1,8.0
2024-09-29,Sunday,9,Chai Latte,Coffee,6.0,1,6.0
2024-09-29,Sunday,8,Latte,Coffee,5.5,2,11.0
2024-09-29,Sunday,8,Muffin,Food,4.5,2,9.0
2024-09-29,Sunday,15,English Breakfast,Tea,4.0,1,4.0
2024-09-29,Sunday,10,English Breakfast,Tea,4.0,2,8.0
2024-09-29,Sunday,17,English Breakfast,Tea,4.0,1,4.0
2024-09-29,Sunday,9,Banana Bread,Food,5.5,1,5.5
2024-09-29,Sunday,10,Cappuccino,Coffee,5.5,1,5.5
2024-09-29,Sunday,10,Cappuccino,Coffee,5.5,2,11.0
2024-09-29,Sunday,11,Croissant,Food,5.0,1,5.0
2024-09-29,Sunday,9,Muffin,Food,4.5,1,4.5
2024-09-29,Sunday,12,Long Black,Coffee,4.5,1,4.5
2024-09-29,Sunday,12,Toastie,Food,8.0,1,8.0
2024-09-29,Sunday,10,Toastie,Food,8.0,1,8.0
2024-09-29,Sunday,11,Toastie,Food,8.0,1,8.0
2024-09-29,Sunday,16,Flat White,Coffee,5.5,1,5.5
2024-09-29,Sunday,9,Toastie,Food,8.0,1,8.0
2024-09-29,Sunday,12,Green Tea,Tea,4.0,1,4.0
2024-09-29,Sunday,13,English Breakfast,Tea,4.0,1,4.0
2024-09-29,Sunday,13,Green Tea,Tea,4.0,2,8.0
2024-09-29,Sunday,10,Croissant,Food,5.0,1,5.0
2024-09-29,Sunday,14,Long Black,Coffee,4.5,2,9.0
2024-09-29,Sunday,9,Green Tea,Tea,4.0,1,4.0
2024-09-29,Sunday,16,Croissant,Food,5.0,1,5.0
2024-09-29,Sunday,17,Long Black,Coffee,4.5,2,9.0
2024-09-29,Sunday,12,Green Tea,Tea,4.0,1,4.0
2024-09-29,Sunday,10,Flat White,Coffee,5.5,3,16.5
2024-09-29,Sunday,16,Green Tea,Tea,4.0,1,4.0
2024-09-29,Sunday,15,Cappuccino,Coffee,5.5,1,5.5
2024-09-29,Sunday,13,Green Tea,Tea,4.0,2,8.0
2024-09-29,Sunday,12,English Breakfast,Tea,4.0,2,8.0
2024-09-29,Sunday,9,Muffin,Food,4.5,1,4.5
2024-09-29,Sunday,10,Banana Bread,Food,5.5,1,5.5
2024-09-29,Sunday,8,English Breakfast,Tea,4.0,1,4.0
2024-09-29,Sunday,9,Chai Latte,Coffee,6.0,1,6.0
2024-09-29,Sunday,16,Croissant,Food,5.0,1,5.0
2024-09-29,Sunday,14,Croissant,Food,5.0,1,5.0
2024-09-29,Sunday,9,Cappuccino,Coffee,5.5,1,5.5
2024-09-29,Sunday,12,Espresso,Coffee,4.0,1,4.0
2024-09-29,Sunday,9,Cappuccino,Coffee,5.5,1,5.5
2024-09-29,Sunday,12,Muffin,Food,4.5,1,4.5
2024-09-29,Sunday,17,Croissant,Food,5.0,1,5.0
2024-09-29,Sunday,12,Cappuccino,Coffee,5.5,1,5.5
2024-09-29,Sunday,8,Chai Latte,Coffee,6.0,1,6.0
2024-09-29,Sunday,12,Long Black,Coffee,4.5,1,4.5
2024-09-29,Sunday,16,Cappuccino,Coffee,5.5,2,11.0
2024-09-29,Sunday,10,Croissant,Food,5.0,2,10.0
2024-09-29,Sunday,10,Chai Latte,Coffee,6.0,2,12.0
2024-09-29,Sunday,15,Chai Latte,Coffee,6.0,1,6.0
2024-09-29,Sunday,8,Green Tea,Tea,4.0,2,8.0
2024-09-30,Monday,15,Flat White,Coffee,5.5,2,11.0
2024-09-30,Monday,7,Croissant,Food,5.0,3,15.0
2024-09-30,Monday,7,English Breakfast,Tea,4.0,1,4.0
2024-09-30,Monday,8,Banana Bread,Food,5.5,2,11.0
2024-09-30,Monday,7,Latte,Coffee,5.5,1,5.5
2024-09-30,Monday,8,Flat White,Coffee,5.5,1,5.5
2024-09-30,Monday,12,Toastie,Food,8.0,2,16.0
2024-09-30,Monday,13,Banana Bread,Food,5.5,2,11.0
